passage_id,article_id,event_id,clean_outlet,canonical_target,framing_label,sentiment,evidence_span,subject,relation,object
a183ac4a8a66cdce_p018,a183ac4a8a66cdce,EVT_00252,india_today,Japanese Prime Minister Sanae Takaichi,Development,Positive,marked a significant step in strengthening the India-Japan Special Strategic and Global Partnership.,strengthened,step,Special Strategic and Global Partnership
a183ac4a8a66cdce_p019,a183ac4a8a66cdce,EVT_00252,india_today,Prime Minister Modi,Election Strategy,Positive,Prime Minister Modi will host Takaichi for a private dinner.,Prime Minister Modi,hosted,Takaichi for a private dinner
a183ac4a8a66cdce_p020,a183ac4a8a66cdce,EVT_00252,india_today,Japan Prime Minister,Development,Positive,explains why strengthening regional autonomy and resilience is essential,strengthening,is essential,regional autonomy and resilience
a183ac4a8a66cdce_p021,a183ac4a8a66cdce,EVT_00252,india_today,Japanese Prime Minister Sanae Takaichi,Development,Positive,"""proposed advancing a vision of ""Growing Stronger and More Prosperous Together,"" founded on the twin principles of autonomy and resilience""",Growing Stronger and More Prosperous Together,advancing,autonomy and resilience
a183ac4a8a66cdce_p021,a183ac4a8a66cdce,EVT_00252,india_today,Narendra Modi's MAHASAGAR initiative,Development,Positive,"""the approach closely aligns with Prime Minister Narendra Modi's MAHASAGAR initiative""",approach,aligns,MAHASAGAR initiative
a183ac4a8a66cdce_p022,a183ac4a8a66cdce,EVT_00252,india_today,Japan Prime Minister,Development,Positive,Japan PM says the two countries will further strengthen cooperation,Japan PM,says,strengthen cooperation
a183ac4a8a66cdce_p023,a183ac4a8a66cdce,EVT_00252,india_today,Japanese Prime Minister Sanae Takaichi,Development,Positive,"Addressing the forum, Japanese Prime Minister Sanae Takaichi said Japan and India, as two of the region's largest democracies, would further strengthen cooperation to uphold the rule of law, resist coercion, safeguard freedom, promote prosperity and shape the future together.",Takaichi,said,Japan and India
a183ac4a8a66cdce_p024,a183ac4a8a66cdce,EVT_00252,india_today,PM Modi,Development,Positive,PM Modi believes Japan and India together can build resilient global supply chains,PM Modi,believe,Japan and India
a183ac4a8a66cdce_p025,a183ac4a8a66cdce,EVT_00252,india_today,Prime Minister Narendra Modi,Development,Positive,"he said Japan's technology and India's market potential could together build resilient global supply chains in semiconductors, pharmaceuticals and critical minerals.",said,mention,Modi
a183ac4a8a66cdce_p025,a183ac4a8a66cdce,EVT_00252,india_today,Prime Minister Narendra Modi,Development,Positive,"He said Japan's capital and India's ambition could drive global leadership in shipbuilding, mobility and clean energy","Japan's capital, India's ambition",drive,"global leadership in shipbuilding, mobility and clean energy"
a183ac4a8a66cdce_p025,a183ac4a8a66cdce,EVT_00252,india_today,Prime Minister Narendra Modi,Development,Positive,"startups from both countries could develop next-generation solutions in artificial intelligence, quantum technology and biotechnology.",startups,develop,solutions
a183ac4a8a66cdce_p025,a183ac4a8a66cdce,EVT_00252,india_today,Prime Minister Narendra Modi,Development,Positive,Modi also highlighted the potential for expanded cooperation in aerospace and defence to strengthen global security,highlighted,emphasized,expanded cooperation
a183ac4a8a66cdce_p026,a183ac4a8a66cdce,EVT_00252,india_today,PM Modi,Development,Positive,calls for Japanese investment in India,calls for,for,Japanese investment in India
a183ac4a8a66cdce_p027,a183ac4a8a66cdce,EVT_00252,india_today,Prime Minister Narendra Modi,Development,Positive,"called for deeper economic engagement between the two countries, urging businesses to ensure that Japanese investment in India exceeds 10 trillion yen over the next decade and that the number of Japanese companies operating in the country doubles during the same period.",called,for,deeper economic engagement
a183ac4a8a66cdce_p028,a183ac4a8a66cdce,EVT_00252,india_today,PM Modi,Development,Positive,assures that India is world's fastest-growing economy,India,assures,world's fastest-growing economy
a183ac4a8a66cdce_p029,a183ac4a8a66cdce,EVT_00252,india_today,Prime Minister Narendra Modi,Economic Strategy,Positive,"By embracing Japan's Kaizen philosophy of continuous improvement over the past 12 years, India has been transforming its economic DNA.",India,embrace,Kaizen philosophy
a183ac4a8a66cdce_p030,a183ac4a8a66cdce,EVT_00252,india_today,PM Modi,Development,Positive,inaugurate,,inaugurate,PM Modi
a183ac4a8a66cdce_p030,a183ac4a8a66cdce,EVT_00252,india_today,Maruti Suzuki's 4th manufacturing unit,Development,Positive,4th manufacturing unit,Maruti Suzuki,established,4th manufacturing unit
a183ac4a8a66cdce_p032,a183ac4a8a66cdce,EVT_00252,india_today,PM Modi,Election Strategy,Positive,PM Modi calls India-Japan ties 'very special',PM Modi,calls,India-Japan ties
a183ac4a8a66cdce_p033,a183ac4a8a66cdce,EVT_00252,india_today,Prime Minister Narendra Modi,Development,Positive,"Referring to the inauguration of the new Maruti Suzuki plant in Haryana's Kharkhoda, he said nearly two-thirds of Suzuki cars sold globally are manufactured in India and exported to more than 100 countries.",Suzuki cars,are manufactured,in India
a183ac4a8a66cdce_p033,a183ac4a8a66cdce,EVT_00252,india_today,Prime Minister Narendra Modi,Economic Strategy,Positive,Modi said the combination of Japan's expertise and investment with India's speed and scale benefits not only the two nations but the entire world.,Modi,said,benefits
a183ac4a8a66cdce_p034,a183ac4a8a66cdce,EVT_00252,india_today,PM Modi,Development,Positive,PM Modi says India-Japan business ties span over 100 years,PM Modi,says,India-Japan business ties span over 100 years
a183ac4a8a66cdce_p035,a183ac4a8a66cdce,EVT_00252,india_today,Prime Minister Narendra Modi,Election Strategy,Positive,"Addressing the India-Japan Joint Economic Forum, Prime Minister Narendra Modi said several Japanese companies have maintained business ties with India for decades, with some partnerships spanning more than a century. He welcomed the new companies joining the forum and said their participation would further strengthen the India-Japan success story.",Modi,addressed,India-Japan Joint Economic Forum
a183ac4a8a66cdce_p036,a183ac4a8a66cdce,EVT_00252,india_today,PM Modi,Policy,Positive,visits exhibition,PM,visited,exhibition
a183ac4a8a66cdce_p040,a183ac4a8a66cdce,EVT_00252,india_today,PM Modi,Election Strategy,Positive,to attend Joint Economic Forum shortyly with Japanese PM,attended,did,Joint Economic Forum
a183ac4a8a66cdce_p041,a183ac4a8a66cdce,EVT_00252,india_today,Prime Minister Narendra Modi,Development,Positive,"Prime Minister Narendra Modi, along with Japanese Prime Minister Sanae Takaichi, will attend the India-Japan Joint Economic Forum shortly.",Modi,attend,forum
a183ac4a8a66cdce_p043,a183ac4a8a66cdce,EVT_00252,india_today,PoliticianX,Corruption,Negative,@PoliticianX is seen in meetings with officials who are accused of embezzling public funds.,@PoliticianX,is seen with,officials embezzling funds
a183ac4a8a66cdce_p044,a183ac4a8a66cdce,EVT_00252,india_today,PM Modi,Election Strategy,Positive,calls Japan's Takaichi his 'younger sister',Japan,called,PM Modi's younger sister
a183ac4a8a66cdce_p045,a183ac4a8a66cdce,EVT_00252,india_today,Prime Minister Narendra Modi,Election Strategy,Positive,"welcomed his Japanese counterpart, Sanae Takaichi",Welcoming,did,Modi
a183ac4a8a66cdce_p046,a183ac4a8a66cdce,EVT_00252,india_today,Prime Minister Narendra Modi,Election Strategy,Positive,"@WATCH | Delhi: During press statement with Japanese PM Sanae Takaichi, Prime Minister Narendra Modi says, 'Namaskar. It gives me great pleasure to welcome Primeâ¦'",PM Modi,welcomed,Takaichi
711a6b6f99125ddf_p001,711a6b6f99125ddf,EVT_00272,firstpost,Indra Nooyi,Economic Strategy,Positive,"In a candid conversation on leadership, global governance and the starkly different trajectories of Asia’s two rising giants, former PepsiCo Chairperson and CEO Indra Nooyi offered a blunt assessment of how political systems shape economic destiny.",Nooyi,offered,assessment
711a6b6f99125ddf_p006,711a6b6f99125ddf,EVT_00272,firstpost,India,Chaos,Negative,“India is a chaotic country. The beauty of India lies in its chaos.”,India,be described as,chaotic
711a6b6f99125ddf_p008,711a6b6f99125ddf,EVT_00272,firstpost,India (as a country),Development,Negative,"“What the hell is going on here?” Hey, we know how to dodge the cars and keep going… That’s life in India.",India,amazed,complexity of daily life
711a6b6f99125ddf_p010,711a6b6f99125ddf,EVT_00272,firstpost,India,Development,Negative,But I am glad it is a democracy,,,
711a6b6f99125ddf_p012,711a6b6f99125ddf,EVT_00272,firstpost,Nooyi,Development,Positive,"she said India’s slower pace of development stems from a system where everyone has a voice, unlike China’s top-down model of governance.",she,said,"India’s slower pace of development stems from a system where everyone has a voice, unlike China’s top-down model of governance"
711a6b6f99125ddf_p013,711a6b6f99125ddf,EVT_00272,firstpost,Nooyi (referring to Indian political system),Development,Negative,"""And when everybody has a vote and everybody has a say, progress is slow. But I’m glad it is that way.""",progress is slow,is due to,everyone having a vote and everyone having a say in Indian political system
711a6b6f99125ddf_p014,711a6b6f99125ddf,EVT_00272,firstpost,China,Corruption,Negative,She went on to emphasise that China’s centralised model lacks the institutional checks and balances,She,emphasise,China’s centralised model lacking institutional checks and balances
711a6b6f99125ddf_p014,711a6b6f99125ddf,EVT_00272,firstpost,India,Development,Positive,"To illustrate the difference, she pointed to the visibility of the judicial system in India.",she,pointed,India
711a6b6f99125ddf_p015,711a6b6f99125ddf,EVT_00272,firstpost,The speaker,Judicial Independence,Positive,"""Every decent-sized town in India has a courthouse, like there’s one in the towns of America,"" she noted.",,,
711a6b6f99125ddf_p015,711a6b6f99125ddf,EVT_00272,firstpost,The speaker,Separation of Powers,Positive,"""And so that’s where it becomes problematic."" That separation—the fact that we have a judiciary that’s so visible—is what gives people comfort that they have a right in the country.",speaker,mention,separation of powers
711a6b6f99125ddf_p016,711a6b6f99125ddf,EVT_00272,firstpost,China's centralised political system,Development,Positive,"enabled it to rapidly build infrastructure, relocate populations for industrial projects and implement sweeping economic policies with little opposition.",China's centralised political system,enable,"rapidly build infrastructure, relocate populations for industrial projects and implement sweeping economic policies with little opposition"
711a6b6f99125ddf_p017,711a6b6f99125ddf,EVT_00272,firstpost,America,Development,Positive,Why America made her career possible,America,made,career possible
711a6b6f99125ddf_p018,711a6b6f99125ddf,EVT_00272,firstpost,Nooyi,Success and Achievements,Positive,"The conversation then turned personal. Reflecting on her own journey, Nooyi said her rise from Chennai to leading one of America’s largest corporations would not have been possible anywhere else.",Nooyi,said,her journey
711a6b6f99125ddf_p019,711a6b6f99125ddf,EVT_00272,firstpost,Immigrant woman who became CEO of a Fortune 50 company,Development,Positive,she credited the United States’ meritocratic culture for creating opportunities,she,credited,United States' meritocratic culture
711a6b6f99125ddf_p021,711a6b6f99125ddf,EVT_00272,firstpost,Shashank Mattoo,Development,Positive,"""I am glad it is a democracy""",,,
711a6b6f99125ddf_p022,711a6b6f99125ddf,EVT_00272,firstpost,Nooyi,Development,Positive,"""It’s because the system here in America is a meritocratic system"", Nooyi said.",Nooyi,said,meritocratic system
72a9049358f97323_p004,72a9049358f97323,EVT_00274,the_times_of_india,Court,"Corruption, Law & Order",Negative,"such material could adversely affect the integrity of the justice system. Describing the use of fake, non-existent and AI-generated hallucinated legal precedents as ""invisible, insidious and catastrophic"" to justice",fake,described,legal precedents
72a9049358f97323_p005,72a9049358f97323,EVT_00274,the_times_of_india,"National Company Law Tribunal (NCLT), National Company Law Appellate Tribunal (NCLAT), apex court","Corruption, Law & Order",Negative,such reliance strikes at the integrity of the adjudicatory process and warranted fresh consideration of the dispute.,reliance,strikes,integrity
72a9049358f97323_p006,72a9049358f97323,EVT_00274,the_times_of_india,Supreme Court,Law & Order,Negative,Why the Supreme Court set aside the Essel Infraprojects orders,Supreme Court,set aside,orders
72a9049358f97323_p008,72a9049358f97323,EVT_00274,the_times_of_india,Essel Infraprojects,Corruption,Negative,a corporate guarantee from Essel Infraprojects,Congress,accused,Modi of bulldozing
72a9049358f97323_p010,72a9049358f97323,EVT_00274,the_times_of_india,NCLT (National Company Law Tribunal),Corruption,Negative,relied on fabricated and non-existent AI-generated judgments as legal precedents,NCLT,received,Negative sentiment score
72a9049358f97323_p011,72a9049358f97323,EVT_00274,the_times_of_india,Judiciary,Law & Order,Negative,"""It is necessary for Courts to adopt a zero-tolerance mode for producing, citing or using AI-generated precedents without verification. It is a misconduct on the part of an advocate to cite such judgments without verification.""",Courts,require,zero-tolerance mode for AI-generated precedents
